WKT,fid,O,D,length,walkwidth2,walkwidth,width,side,buile_MAX,build_ave,build_Min,katagawa,green_ori,bridge,tunnel,crosswalk_ori,roof,river,D/H,gradient2,gradient,maxspeed,O_altitude,D_altitude,crosswalk,pedst,green,walkratio,road,sidewalk,building,wall,fence,pole,traffic li,traffic si,vegetation,terrain,sky,unlabeled,rider,car,truck,bus,train,motorcycle,bycycle,others
"LINESTRING (139.6348605 35.4459879,139.6356024 35.4455716)",1199,739,740,80.0,2.5,2.5,7.5,1,,0.0,,,0,0,0,0,0,,0.0,-0.0025,0.0025,,1.2,1.0,0,1,0,0.33333333333333304,0.06865138900000001,0.030446527999999997,0.623439583,0.001455556,0.014658333,0.025288889,0.000894444,0.02001875,0.030295832999999998,2.64e-05,0.01389375,0.011972222,0.0,0.125370139,0.007388889,0.00031388900000000003,0.0,0.0,0.005560417,3658.5
"LINESTRING (139.6351511 35.4451014,139.6351717 35.4451211,139.6352069 35.4451548,139.6354147 35.4453537)",1200,304,1,36.841,5.0,5.0,24.0,1,34.0,16.66666667,7.0,2.0,2,0,0,0,0,0.0,1.44,0.005428734,0.0054,,1.3,1.5,0,0,1,0.208333333333333,0.215988889,0.027384443999999997,0.392313333,0.0,2.22e-06,0.021743332999999997,0.0009,0.022307777999999997,0.132427778,0.0029077779999999998,0.0032066670000000003,0.000965556,0.0,0.07028999999999999,0.056682222000000004,0.012776667,0.0,0.001344444,0.0,6976.6
"LINESTRING (139.6351511 35.4451014,139.6350952 35.4451518,139.6346356 35.4456024,139.6345646 35.4456508)",1201,281,1,81.084,4.0,4.0,4.0,1,37.0,19.325,9.9,2.0,0,0,0,0,0,0.0,0.20698577,0.002466578,0.0025,,1.3,1.5,0,0,0,0.0,0.27225679,0.068774691,0.167258025,0.000190741,0.018035185,0.016646914,0.00107963,0.014288272,0.314359877,0.039054321,0.04657284,0.004054938,0.00012469100000000002,0.012261728000000001,0.000446914,5.31e-05,0.0,0.0,0.0006641980000000001,4297.888889
"LINESTRING (139.6348471 35.4448707,139.6351004 35.4450629,139.6351403 35.4450932,139.6351511 35.4451014)",1202,89,1,37.635,5.0,5.0,24.0,1,0.0,0.0,0.0,0.0,0,0,1,0,0,0.0,0.0,-0.002657101,-0.0027,,1.6,1.5,0,0,0,0.208333333333333,0.273534444,0.025803332999999998,0.389328889,0.0,0.021465556,0.017422222,0.0011244439999999998,0.013673333000000001,0.050704444,0.000632222,0.004357778,0.00535,0.0,0.061956667,0.004507778,0.000262222,0.0,0.0,0.00043,23300.4
"LINESTRING (139.6370181 35.4473158,139.6371207 35.4472557,139.638059 35.4467315)",1203,13,2,114.51,4.0,4.0,14.0,1,68.0,44.5,21.0,0.0,1,0,0,0,0,0.0,0.314606742,0.000873286,0.0009,,1.4,1.5,0,0,1,0.28571428571428603,0.029308586,0.098439899,0.502309596,0.00030555599999999996,0.018371717,0.021424747,0.000262121,0.009559596,0.061228283,0.009660100999999999,0.065043434,0.005578788,0.0,0.15687373699999999,0.006084848,1.52e-05,0.0,0.0,0.001001515,2615.818182
"LINESTRING (139.6373284 35.4477195,139.6372893 35.4476692,139.6370515 35.4473606,139.6370181 35.4473158)",1204,3,2,52.964,10.0,10.0,30.0,1,68.0,44.0,20.0,2.0,2,0,0,0,0,0.0,0.681818182,-0.016992674,-0.017,,2.4,1.5,0,0,1,0.33333333333333304,0.200482407,0.036888889,0.20051388899999997,9.259999999999999e-07,0.008997222,0.021300926,0.000912963,0.0057712959999999995,0.279659259,0.043351852,0.04002037,0.0045888890000000005,3.3299999999999996e-05,0.080400926,0.017841667,0.004486111,0.0,0.0,0.0010444439999999998,9666.833333
"LINESTRING (139.6360062 35.447893,139.6360595 35.4478625,139.6369262 35.4473701,139.6370181 35.4473158)",1205,12,2,111.9,4.0,4.0,10.0,1,33.0,24.5,16.0,0.0,0,0,0,0,0,0.0,0.408163265,0.002680965,0.0027,,1.2,1.5,0,0,0,0.4,0.06240463,0.058412037,0.43541527799999996,0.000141667,0.09614351900000001,0.0245,0.000735185,0.027922222000000003,0.048955556,0.00249213,0.060979167,0.0014199070000000002,0.000112963,0.16071713,0.00036713,0.000285185,0.0,0.001176852,0.000168519,3177.166667
"LINESTRING (139.6373284 35.4477195,139.6372239 35.4477705,139.6362937 35.44826,139.6362381 35.4482943)",1206,67,3,117.666,7.5,7.5,19.0,1,31.0,0.0,26.5,0.0,2,0,0,0,0,0.0,0.0,0.00254959,0.0025,,2.1,2.4,0,0,1,0.39473684210526294,0.19500370399999997,0.066848148,0.341816667,0.0,0.01094537,0.030119907,0.002168519,0.006138426,0.15999398199999998,0.008665278,0.033396759,0.004402315,0.0,0.09397685199999999,0.012884722,0.00018194400000000002,0.0,0.0,0.0007611110000000001,5885.333333
"LINESTRING (139.6376326 35.4481189,139.6375959 35.4480698,139.6373681 35.4477723,139.6373284 35.4477195)",1207,126,3,52.266000000000005,9.0,9.0,23.5,1,31.0,25.0,19.0,2.0,2,0,0,0,0,0.0,0.94,-0.005739869,-0.0057,,2.7,2.4,0,0,1,0.382978723404255,0.257988889,0.023022222000000002,0.165134259,0.0,0.005634259,0.011647221999999999,0.002069444,0.005085185,0.314621296,0.027477777999999998,0.040128704,0.002661111,0.0,0.09917129599999999,0.000322222,0.011174073999999999,0.0,0.0,6.48e-06,6094.0
"LINESTRING (139.6383772 35.4471624,139.6374429 35.4476616,139.6373284 35.4477195)",1208,73,3,113.421,7.5,7.5,19.0,1,68.0,0.0,31.0,0.0,2,0,0,0,0,0.0,0.0,0.008816709,0.0088,,1.4,2.4,0,0,1,0.39473684210526294,0.174637879,0.047332828,0.289599495,0.000445455,0.058982322999999996,0.025879798,0.000951515,0.004658586,0.17820606100000003,0.017743434,0.019499495,0.00525202,0.0,0.095021212,0.010090404,0.005228788,0.0,0.000138889,0.000173232,11908.54545
"LINESTRING (139.6383407 35.4490416,139.6383741 35.449128)",1209,26,4,10.072000000000001,11.5,11.5,29.0,1,0.0,0.0,0.0,0.0,0,0,0,1,0,0.0,0.0,0.029785544,0.0298,,2.3,2.6,1,0,0,0.0,0.2821,0.0799,0.495427778,0.009333333000000001,0.006477778000000001,0.033744444,0.006355556,0.009716667,0.050038889,0.005044444,5e-05,0.0017888889999999999,0.0,0.010633333,0.0,0.0,0.0,0.0,0.0,1690.0
"LINESTRING (139.638609 35.4494474,139.6385742 35.4494,139.6384161 35.4491845,139.6383741 35.449128)",1210,92,4,41.402,5.5,5.5,15.0,1,31.0,25.5,20.0,2.0,0,0,0,0,0,0.0,0.588235294,0.002415342,0.0024,,2.5,2.6,0,0,0,0.3666666666666671,0.186406667,0.064165556,0.369768889,0.0,0.019847778,0.03404,0.001806667,0.008845556,0.131972222,0.0011344439999999999,0.04807888900000001,0.006103333000000001,0.0,0.07871444400000001,5.7799999999999995e-05,0.000206667,0.0,0.0,0.00044,8714.0
"LINESTRING (139.6383741 35.449128,139.6385264 35.4490366,139.6390459 35.4487705,139.6393582 35.4486107,139.6394192 35.4485805)",1211,74,4,112.595,0.0,5.0,25.5,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0008881389999999999,0.0009,,2.5,2.6,0,0,0,0.19607843137254896,0.214176389,0.0128125,0.197440278,0.000223148,0.050596296,0.016955093,0.001053704,0.008744444,0.256985648,0.03287037,0.038478241,0.001021296,0.0,0.136844907,0.0036319440000000002,0.010343056,0.0,0.0,0.0,3208.083333
"LINESTRING (139.6372833 35.4496789,139.6373896 35.4496167,139.6382712 35.4491829,139.6383741 35.449128)",1212,25,4,116.292,4.5,4.5,25.5,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.002579713,0.0026,,2.3,2.6,0,0,0,0.17647058823529396,0.216720202,0.023564141,0.221826263,0.0,0.03315101,0.01615303,0.0009318180000000001,0.008573232,0.203822222,0.023613636,0.05850404,0.001529293,0.0,0.13066515199999998,0.021549495,0.004311616,0.0,0.0,2.8300000000000003e-05,6310.181818
"LINESTRING (139.6424612 35.448601,139.6425132 35.4485471)",1213,6,5,7.622999999999999,7.0,7.0,24.5,1,0.0,0.0,0.0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,,2.9,2.9,1,0,0,0.0,0.31707777800000003,0.008172222,0.137583333,0.000588889,0.067205556,0.0066777780000000005,0.005638889,0.007088889,0.19396111100000002,0.004888889,0.100377778,8.329999999999999e-05,0.0,0.08306111099999999,0.019366667,1.11e-05,0.0,0.0,2.78e-05,8674.0
"LINESTRING (139.6425132 35.4485471,139.6424593 35.448463,139.6423461 35.4483073)",1214,241,5,30.671,5.0,5.0,22.5,1,0.0,0.0,0.0,0.0,1,0,0,0,0,0.0,0.0,-0.003260409,-0.0033,,3.0,2.9,0,0,1,0.222222222222222,0.248466667,0.043453704,0.285333333,0.006712963000000001,0.015440741000000001,0.012157407,0.001118519,0.004751852,0.158940741,0.041922222,0.012896296000000002,0.0004888890000000001,0.0,0.050975926,0.077583333,1.4800000000000002e-05,0.0,0.0,3.3299999999999996e-05,7147.666667
"LINESTRING (139.6435943 35.4480125,139.6434771 35.4480702,139.6429665 35.4483217,139.6426022 35.4485012,139.6425132 35.4485471)",1215,20,5,114.56200000000001,7.0,7.0,24.5,1,0.0,0.0,0.0,0.0,2,0,0,0,0,0.0,0.0,-0.00174578,-0.0017,,3.1,2.9,0,0,1,0.28571428571428603,0.250654545,0.039327272999999996,0.305751515,0.00080404,0.017630808,0.027320202000000002,0.000980303,0.005253535,0.223674242,0.044317677,0.019637879,0.001452525,0.00021464599999999998,0.040028787999999996,0.002600505,0.000244444,0.0,0.001084343,0.000371212,3357.2727270000005
"LINESTRING (139.6413195 35.4491516,139.6414039 35.4491135,139.6423929 35.4486345,139.6424612 35.448601)",1216,117,6,120.18700000000001,7.0,7.0,24.5,1,0.0,0.0,0.0,0.0,2,0,0,0,0,0.0,0.0,0.00249611,0.0025,,2.6,2.9,0,0,1,0.28571428571428603,0.169417593,0.036289352000000004,0.295284722,0.000425,0.033628704,0.037322222,0.000815278,0.00397963,0.157585185,0.057192593,0.046243980999999997,0.004563426,2.31e-06,0.101001389,0.003415741,0.006697221999999999,0.0,0.0,0.000141204,8279.0
"LINESTRING (139.6422735 35.4483421,139.6423961 35.4484977,139.6424612 35.448601)",1217,242,6,33.471,5.0,5.0,22.5,1,0.0,0.0,0.0,0.0,1,0,0,0,0,0.0,0.0,0.002987661,0.003,,2.8,2.9,0,0,1,0.222222222222222,0.270305556,0.028475926000000002,0.394355556,0.00024629599999999996,0.002677778,0.021307407,0.001566667,0.0059222219999999996,0.018246296000000002,0.004187037,0.063751852,0.0025777779999999998,0.0,0.075285185,0.042233333,0.000585185,0.0,0.0,0.0,12289.66667
"LINESTRING (139.6416053 35.4474589,139.6416844 35.4474178)",1218,655,7,8.499,5.0,5.0,25.5,1,0.0,0.0,0.0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,,3.4,3.4,1,0,0,0.0,0.333766667,0.038377778,0.394227778,0.0013611110000000001,0.019166667,0.028733333,0.003772222,0.010888888999999999,0.06195,0.004855556,0.041538889,0.0018,0.00037222199999999996,0.029666667,0.005777778000000001,0.0092,0.0,0.0,0.001427778,2361.0
"LINESTRING (139.6416053 35.4474589,139.6416571 35.4475308,139.6418629 35.4478035)",1219,83,7,44.865,5.0,5.0,22.5,1,0.0,0.0,0.0,0.0,2,0,0,0,0,0.0,0.0,0.008915636,0.0089,,3.0,3.4,0,0,1,0.222222222222222,0.232472222,0.059924444,0.326764444,5.8899999999999995e-05,0.017898888999999998,0.045998889,0.0017711110000000001,0.009987778000000001,0.086011111,0.030895556,0.013617778,0.0070722219999999995,0.0,0.036221111,0.042587778,0.00157,0.0,0.0,1.3300000000000001e-05,15684.2
"LINESTRING (139.6415573 35.4473987,139.6416053 35.4474589)",1220,77,7,7.982,4.5,4.5,22.5,1,0.0,0.0,0.0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,,3.4,3.4,1,0,0,0.0,0.336105556,0.047411111,0.19989444399999998,0.0,0.038794444,0.070666667,0.00525,0.019066667,0.111055556,0.001477778,0.09437222199999999,0.001716667,0.0,0.038061111,0.011188888999999999,0.000411111,0.0,0.0,0.0,4415.0
"LINESTRING (139.6404997 35.4480275,139.6405642 35.4479979,139.6410853 35.4477284,139.6415173 35.4475048,139.6416053 35.4474589)",1221,116,7,118.446,5.0,5.0,25.5,1,46.0,25.25,17.0,2.0,0,0,0,0,0,0.0,1.00990099,0.0033770659999999997,0.0034,,3.0,3.4,0,0,0,0.19607843137254896,0.241842308,0.017425641000000002,0.20015812,0.0,0.023470513,0.013932479,0.00047051300000000004,0.009713675,0.22347435899999998,0.035211538,0.064323932,0.001365812,0.0,0.09370042699999999,0.019417094,0.016738462,0.0,0.0,0.0,6975.9230769999995
"LINESTRING (139.637662 35.4424274,139.6377081 35.4425527)",1222,90,8,14.545,5.5,5.5,18.0,1,0.0,0.0,0.0,0.0,0,0,0,1,0,0.0,0.0,0.055001719000000004,0.055,,1.6,2.4,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0009777780000000001,7.219999999999999e-05,0.0,0.0,0.001738889,0.0,0.164972222,0.0,0.0,0.8322388890000001,0.0,0.0,0.0,0.0,0.0,0.0
"LINESTRING (139.6371438 35.4420907,139.6375854 35.4423547,139.637662 35.4424274)",1223,203,8,60.273999999999994,5.5,5.5,18.0,1,41.0,30.0,10.0,2.0,0,0,0,0,0,0.0,0.6,0.018249992,0.0182,,1.3,2.4,0,0,0,0.305555555555556,0.311363889,0.04912592599999999,0.14509629599999999,0.00025833299999999997,0.00875463,0.018690741,0.001156481,0.011256481,0.188116667,0.024176852000000002,0.15335463,0.004602778,0.000110185,0.027531481,0.016975,0.001583333,0.0,2.0399999999999998e-05,0.002232407,6406.833333
"LINESTRING (139.637662 35.4424274,139.6375653 35.4425251,139.6375211 35.4425756,139.6373533 35.4427207)",1224,661,8,43.02,7.0,7.0,20.0,1,0.0,0.0,0.0,0.0,2,0,0,0,0,0.0,0.0,0.011622501,0.0116,,1.9,2.4,0,0,1,0.35,0.20927222199999998,0.027486111,0.128152778,1.39e-06,0.004694444,0.026023611000000002,0.001976389,0.007245833,0.33752777799999995,0.043661110999999996,0.121019444,0.003144444,0.0,0.06083888900000001,0.0007763889999999999,9.44e-05,0.0,0.0,0.0,5055.25
"LINESTRING (139.6377868 35.4424715,139.637662 35.4424274)",1225,91,8,12.323,5.7,5.7,18.0,1,0.0,0.0,0.0,0.0,0,0,0,1,0,0.0,0.0,0.06491925700000001,0.0649,,1.6,2.4,1,0,0,0.0,0.232538889,0.130888889,0.44842222200000004,0.0,0.001122222,0.0281,0.000683333,0.013038889,0.005522221999999999,0.0,0.060538889000000005,0.017883333,0.0,0.013194444,0.00033888900000000004,0.0,0.0,0.0,0.000311111,8535.0
"LINESTRING (139.638038 35.4420239,139.637662 35.4424274)",1226,209,8,56.332,5.0,5.0,29.0,1,41.0,32.975,29.0,2.0,2,0,0,0,0,0.0,0.879454132,0.01242633,0.0124,,1.7,2.4,0,0,1,0.172413793103448,0.34353796299999995,0.039562963,0.16800277800000002,0.0,0.003459259,0.022540741,0.00064537,0.007514815,0.199544444,0.013501852,0.12916203699999998,0.00932963,0.0,0.026815741,6.11e-05,8.89e-05,0.0,0.0,0.000583333,6416.833333
"LINESTRING (139.6397238 35.4450464,139.6396645 35.4450747,139.6387073 35.4456063,139.6386639 35.4456488)",1227,112,9,117.315,5.0,5.0,15.5,1,0.0,0.0,0.0,0.0,2,0,0,0,0,0.0,0.0,-0.0008524060000000001,-0.0009,,0.9,0.8,0,0,1,0.32258064516129,0.169725641,0.039605127999999996,0.347260256,0.0,0.0027277779999999997,0.013916666999999999,0.000673077,0.008912821,0.147885897,0.006521795,0.055963675,0.009140598,0.0,0.118216667,0.009385896999999999,0.004110256,0.0,0.00047094,0.0008705130000000001,11630.23077
"LINESTRING (139.6395276 35.4447903,139.6397238 35.4450464)",1228,308,9,33.568000000000005,5.0,5.0,23.5,1,36.0,33.5,31.0,0.0,2,0,0,0,0,0.0,0.701492537,0.005958055,0.006,,0.6,0.8,0,0,1,0.21276595744680799,0.338075926,0.037405556,0.211598148,0.0,0.008735185,0.014605556,0.000125926,0.007601851999999999,0.20650925899999997,0.0016314810000000002,0.060924074,0.008496296,0.0,0.034303704,0.046987037,0.0,0.0,0.0,9.26e-06,4138.333333
"LINESTRING (139.6391736 35.450178,139.6390904 35.4502188,139.638901 35.4503083)",1229,94,10,28.631,7.0,7.0,24.5,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0034927179999999997,0.0035,,2.5,2.6,0,0,0,0.28571428571428603,0.255044444,0.052990740999999994,0.33567963,1.11e-05,0.0014481479999999998,0.022825926,6.48e-05,0.004898148,0.166359259,0.020188888999999998,0.004961111,0.001866667,0.0,0.031051852,0.044653704,0.000648148,0.0,0.0,0.000155556,10287.33333
"LINESTRING (139.6353235 35.4488179,139.6350721 35.4484326)",1230,236,11,48.52,4.5,4.5,12.0,1,29.0,19.5,9.0,2.0,1,0,0,0,0,0.0,0.615384615,-0.010305029,-0.0103,,2.2,1.7,0,0,1,0.375,0.094623333,0.048543333,0.429856667,0.002807778,0.008773333000000001,0.049777777999999995,0.001524444,0.01826,0.056405555999999996,0.029421111,0.011201111000000001,0.007602222,0.00011999999999999999,0.073906667,0.071077778,0.003383333,0.0,0.0,0.059724444,5938.4
"LINESTRING (139.6350721 35.4484326,139.6355303 35.4481706,139.6355665 35.4481458)",1231,280,11,54.994,3.5,3.5,11.0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.007273521,0.0073,,1.3,1.7,0,0,0,0.31818181818181795,0.109375,0.14678333300000002,0.539621296,0.0,0.010531481,0.04042037,0.0008972219999999999,0.019277778,0.014715741000000001,0.000531481,0.037648148,0.006334259,0.0,0.054741667,0.001307407,0.0,0.0,0.0,0.0006990739999999999,3080.833333
"LINESTRING (139.6336591 35.4492264,139.6337095 35.4491983,139.6350721 35.4484326)",1232,66,11,155.47799999999998,3.5,3.5,11.0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,-0.002572711,-0.0026,,2.1,1.7,0,0,0,0.31818181818181795,0.131886806,0.12349826400000001,0.530742361,8.82e-05,0.003203472,0.03015,0.0010736110000000001,0.017604861,0.014182291999999999,0.0019208329999999998,0.059837847,0.002437153,9.03e-06,0.057550347,0.001991319,9.03e-05,0.0,0.000103125,0.0007763889999999999,4113.6875
"LINESTRING (139.6362381 35.4482943,139.6360062 35.447893)",1233,67,12,49.32,6.0,6.0,18.0,1,32.0,30.0,28.0,2.0,2,0,0,0,0,0.0,0.6,-0.018248175,-0.0182,,2.1,1.2,0,0,1,0.33333333333333304,0.097055556,0.056406667,0.251097778,0.0,0.012598888999999999,0.03228,0.002974444,0.015942222,0.23099,0.095483333,0.041608888999999996,0.010885556000000001,0.0,0.06387000000000001,0.059957777999999996,6.67e-06,0.0,0.0,0.00041222199999999996,5117.4
"LINESTRING (139.6355665 35.4481458,139.6356085 35.4481147,139.6359602 35.4479199,139.6360062 35.447893)",1234,280,12,48.795,3.5,3.5,10.0,1,0.0,0.0,0.0,0.0,2,0,0,0,0,0.0,0.0,-0.00204939,-0.002,,1.3,1.2,0,0,1,0.35,0.11870370400000001,0.137833333,0.522005556,0.0,0.0028027779999999997,0.043925,0.002474074,0.011426852,0.030002777999999997,0.00680463,0.006805556,0.017723148,0.0,0.045747222000000004,0.0008574069999999999,1.85e-06,0.0,0.000432407,0.00037129599999999996,9374.833333
"LINESTRING (139.638059 35.4467315,139.6390516 35.4461739,139.6390996 35.4461509)",1235,113,13,114.265,3.0,3.0,10.5,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.002625476,0.0026,,1.1,1.4,0,0,0,0.28571428571428603,0.05423425900000001,0.068981482,0.548685185,6.94e-06,0.0014106479999999998,0.029971296,0.00071713,0.013728241,0.021297222,0.000625463,0.08384907400000001,0.004421759,0.00013657399999999998,0.142362037,0.008141667,0.000324537,0.0,0.0,0.001358796,3554.583333
"LINESTRING (139.6382267 35.4469414,139.638059 35.4467315)",1236,292,13,27.848000000000003,5.5,5.5,17.0,1,0.0,0.0,0.0,0.0,2,0,0,0,0,0.0,0.0,-0.025136455,-0.0251,,2.1,1.4,0,0,1,0.323529411764706,0.135359259,0.031938889,0.351018519,0.0,0.021035185,0.01957963,0.0012759260000000001,0.01265,0.143740741,0.09866666699999999,0.027837037000000002,0.005309259,0.0,0.00857963,0.001346296,7.04e-05,0.0,0.0,0.000192593,25452.0
"LINESTRING (139.6347693 35.4479564,139.6345494 35.4481174)",1237,312,14,26.781999999999996,4.6,4.6,13.2,1,30.0,21.0,10.0,2.0,1,0,0,0,0,0.0,0.628571429,0.0,0.0,,0.9,0.9,0,0,1,0.348484848484848,0.039312963,0.042381481,0.41205185200000005,0.0,0.000181481,0.017701852,0.00011666700000000001,0.010883333,0.198707407,0.004740741,0.07332037,0.005842593,0.0,0.080596296,0.06154629599999999,0.0,0.0,0.0,0.0,9471.0
"LINESTRING (139.6345059 35.4477795,139.6347276 35.4479186,139.6347693 35.4479564)",1238,297,14,30.999000000000002,3.5,3.5,11.7,1,0.0,0.0,0.0,0.0,2,0,0,0,0,0.0,0.0,-0.006451821,-0.0065,,1.1,0.9,0,0,1,0.299145299145299,0.114847222,0.082045833,0.374922222,4.17e-06,0.016829167,0.043843056,0.0012194439999999999,0.0087875,0.196823611,0.028898611,0.002783333,0.022933332999999997,0.0,0.053290277999999996,0.0015875,0.012718056,0.0,0.0,0.0011041669999999999,6725.25
"LINESTRING (139.6352519 35.4476181,139.6347693 35.4479564)",1239,284,14,57.673,5.0,5.0,12.0,1,0.0,0.0,0.0,0.0,2,0,0,0,0,0.0,0.0,0.001733914,0.0017,,0.8,0.9,0,0,1,0.4166666666666671,0.148723148,0.06712963,0.374143519,0.0,0.010030556,0.039492593,0.001823148,0.011962963,0.175163889,0.027258333,0.010200925999999999,0.008412036999999999,0.0,0.038325,0.005276851999999999,0.003760185,0.0,0.0,0.00025648099999999997,14047.333330000001
"LINESTRING (139.635682 35.4473125,139.6355137 35.4470227)",1240,299,15,35.649,6.0,6.0,18.0,1,39.0,16.25,4.0,2.0,2,0,0,0,0,0.0,1.107692308,-0.008415383,-0.0084,,1.1,0.8,0,0,1,0.33333333333333304,0.081684722,0.037179167,0.322966667,0.0,0.02915,0.038834722,0.0015166670000000002,0.017541667,0.212495833,0.0827875,0.034838889,0.0128625,0.0,0.094141667,0.0,0.0,0.0,0.000970833,0.002140278,5560.0
"LINESTRING (139.635682 35.4473125,139.6356283 35.4473506,139.6352519 35.4476181)",1241,284,15,51.698,5.0,5.0,12.0,1,0.0,0.0,0.0,0.0,2,0,0,0,0,0.0,0.0,0.0,0.0,,0.8,0.8,0,0,1,0.4166666666666671,0.10731666699999999,0.07315648200000001,0.325298148,0.0,0.0073481480000000005,0.025999074,0.0024129629999999997,0.012772222,0.20624814800000002,0.003225,0.026777778,0.01450463,4.1700000000000004e-05,0.098331482,0.044540740999999995,1.4800000000000002e-05,0.0,3.52e-05,0.000108333,9336.333333
"LINESTRING (139.63662 35.4467904,139.6365135 35.4468489,139.636383 35.446916,139.6363383 35.4469197,139.6358939 35.4471714,139.6358581 35.4472142,139.6357312 35.4472789,139.635682 35.4473125)",1242,16,15,103.85,5.0,5.0,12.0,1,0.0,0.0,0.0,0.0,2,0,0,0,0,0.0,0.0,-0.001925855,-0.0019,,1.0,0.8,0,0,1,0.4166666666666671,0.120707576,0.11640606099999999,0.284213636,4.1899999999999995e-05,0.017861111000000002,0.022707576,0.00129697,0.011783838,0.22523030300000002,0.027873232,0.028394949,0.007174242,4.04e-06,0.078204545,0.009991414,0.00044040400000000003,0.0,1.77e-05,0.000194949,8542.0
"LINESTRING (139.6364282 35.4465236,139.6365674 35.4467229,139.63662 35.4467904)",1243,298,16,34.387,8.5,8.5,24.0,1,45.0,43.0,41.0,2.0,2,0,0,0,0,0.0,0.558139535,0.0,0.0,,1.0,1.0,0,0,1,0.3541666666666671,0.267144444,0.055595833,0.272616667,0.0,0.001194444,0.038308333,0.0013902779999999998,0.001926389,0.24295,0.034277777999999995,0.006233333000000001,0.007001389,0.0,0.039968056,0.001976389,0.006490278,0.0,0.0,3.8900000000000004e-05,4119.75
"LINESTRING (139.6376047 35.4462247,139.636727 35.4467274,139.63662 35.4467904)",1244,17,16,109.149,5.0,5.0,12.0,1,45.0,29.4,12.0,2.0,2,0,0,0,0,0.0,0.408163265,0.0,0.0,,1.0,1.0,0,0,1,0.4166666666666671,0.22618787899999998,0.052968687,0.293959596,0.017684848,0.006906061,0.016586364,0.00030555599999999996,0.004184343,0.19745,0.01374697,0.025028788,0.008781818,0.0,0.057585859,0.03154596,0.002331313,0.0,0.0,0.001210101,7836.4545450000005
"LINESTRING (139.6376047 35.4462247,139.637392 35.445988)",1245,300,17,32.619,5.5,5.5,17.0,1,0.0,0.0,0.0,0.0,2,0,0,0,0,0.0,0.0,-0.009197094,-0.0092,,1.3,1.0,0,0,1,0.323529411764706,0.10599444400000001,0.076501852,0.357683333,0.0,0.008946296,0.014340741,0.0014574070000000002,0.016585185,0.185961111,0.04476851900000001,0.023855556,0.005807407,0.0,0.075553704,0.0,0.0006574069999999999,0.0,0.0,0.0,14739.666669999999
"LINESTRING (139.6386639 35.4456488,139.6386077 35.4456693,139.6376047 35.4462247)",1246,112,17,115.43799999999999,5.0,5.0,12.0,1,37.0,24.0,14.0,2.0,2,0,0,0,0,0.0,0.5,0.0008662660000000001,0.0009,,0.9,1.0,0,0,1,0.4166666666666671,0.205270833,0.054883796,0.370275,0.0,0.005371759,0.018435185,0.000759722,0.009743981,0.139602778,0.004849074,0.020242593,0.00908287,0.0,0.078680556,0.028268519,0.001593981,0.0,1.39e-06,0.001225463,9308.25
